Date,Direction,MeanThroughputMbps,ASName,City,Latency
2023-02-12,download,21.6869260994792,Beginning 2 End Technologies,Germiston,1.89
2020-12-08,download,1.4701794395298555,Vodacom,Doornpoort,66.455625
2023-08-09,download,55.498457363698506,"Cloudflare, Inc.",Cairo,59.224
2021-12-07,download,6.679504809344272,Telecom Algeria,Ahmed Rachedi,36.775
2021-07-22,download,15.44555540100998,Vodacom,Mthatha,8.741333333333333
2022-08-02,download,13.939011679920084,EMTEL LIMITED,Rodrigues,108.19813333333332
2024-05-17,download,4.725294377279246,Airpark Beaufort West CC,Beaufort West,34.49100000000001
2020-02-24,download,0.2045962581091314,Telkom SA Ltd.,Cradock,365.6666666666667
2020-01-17,download,42.70172022665125,Ernst and Young Services Limited,Johannesburg,1.0
2021-09-29,download,1.8348330724458937,Optimum Telecom Algeria,Jijelli,64.693
2023-06-07,download,0.2189640586271553,Telkom SA Ltd.,Sebokeng,359.719
2022-12-30,download,7.87816464333508,Orange S.A.,Mamoudzou,203.348
2024-02-22,download,59.437758621537085,Afrihost (Pty) Ltd,Knysna,33.4825
2022-12-03,download,7.195785710026772,Info-Gro (PTY) Ltd,Brits,27.953399999999995
2021-05-05,download,0.1965045315868763,Vodafone Data,Suez,156.70850000000002
2022-07-06,download,77.24683858863287,MTN SA,Germiston,12.303756756756762
2023-02-19,download,42.86139378625096,,Petrusburg,15.1365
2024-02-16,download,93.1216912310144,Ultimate Linux Solutions CC,Pretoria,4.821
2022-02-18,download,27.35047962439595,Telkom SA Ltd.,Pongola,20.716111111111115
2024-01-25,download,23.71547313521156,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Mdiq,71.74147619047619
2024-01-02,download,2.439567541565417,Optimum Telecom Algeria,Jijelli,104.332
2021-06-12,download,5.655138251160496,ETISALAT MISR,`Ayn Shams,110.035
2023-09-09,download,5.713538095505618,"Level 3 Parent, LLC",,360.315
2023-06-14,download,28.493354730448548,BitCo,Pretoria,113.47301612903226
2020-11-29,download,0.5113380743691388,Telecom Algeria,Tamanghasset,51.868
2020-07-03,download,3.724399368957705,Jenny Internet cc,Witbank,32.06254545454546
2022-10-07,download,6.278795530351365,,Bedford,34.62533333333334
2021-07-08,download,6.229038455106715,Vodafone Data,Shibin al Kawm,116.2186
2020-07-06,download,2.114063284159596,Liquid Telecommunications South Africa (Pty) Ltd,Bela-Bela,25.02046153846154
2022-10-27,download,23.105083905397674,Go Communications Network (Pty) LTD,Heidelberg,6.6029
2020-10-13,download,1.9004254982711808,Telecom Algeria,Ouargla,97.13825
2022-02-25,download,37.84567130221977,,Alberton,4.035592592592593
2020-10-16,download,73.8331750071775,Safaricom Limited,Malindi,6.649444444444444
2021-03-09,download,7.977710336236008,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Kenitra,87.67742316784872
2023-03-24,download,32.48567739447732,Jenny Internet cc,Leslie,10.484
2021-05-05,download,3.0901968021821244,Telecom Algeria,Tizi Ouzou,80.50217647058824
2020-12-04,download,15.807989446949795,MTN SA,Olifantsfontein,4.360333333333333
2024-04-25,download,20.510053826929163,Telkom SA Ltd.,Plettenberg Bay,30.28066666666667
2022-10-30,download,0.0521579690270506,MTN CONGO,,273.0
2022-02-19,download,0.3319005539773904,China Telecom Next Generation Carrier Network,Lagos,43.5855
2024-06-26,download,22.375246120615714,Space Exploration Technologies Corporation,Saint-Denis,336.0
2022-01-04,download,11.605609816658044,MATTEL,Nouakchott,72.73949999999999
2021-01-02,download,1.7386011878013754,Telkom SA Ltd.,Lichtenburg,113.45866666666664
2020-07-06,download,91.3823841453284,Macrolan (PTY) LTD,Hout Bay,3.727
2023-06-24,download,51.77423208869928,Vodacom,Polokwane,11.398333333333332
2024-03-18,download,175.27878755930564,SITA Pty LTD,Cape Town,0.8149166666666666
2022-07-28,download,3.284086022238287,Blue Crane Communications (U) Ltd,,65.10077777777778
2021-08-03,download,7.991665692776696,Telkom SA Ltd.,Swellendam,35.117333333333335
2023-12-26,download,16.451160970179963,Web Squad Connect (Pty) Ltd,Cape Town,3.037166666666667
2022-12-30,download,60.42352716444652,Webdev CC T/A Cybertek,Port Shepstone,12.316
2022-08-28,download,27.159822919533173,Afrihost (Pty) Ltd,Benoni,22.59232584269663
2021-12-12,download,14.48793324741705,Vox Telecom Ltd,Kimberley,37.041
2021-10-27,download,2.398207861177536,West Indian Ocean Cable Company,Johannesburg,289.5092222222222
2023-08-23,download,50.42570156435192,,Vaalwater,3.739
2021-10-22,download,5.810328517382316,SKYLOGIC S.P.A.,,114.5214375
2023-04-13,download,24.553459125608157,Vodacom,eMuziwezinto,52.163375
2023-10-26,download,4.3605233642135985,Mawingu Networks Ltd,,70.50813801452783
2023-10-13,download,34.49724884486709,,Emalahleni,19.792
2024-04-07,download,8.430728911515033,,Port Elizabeth,101.69061363636362
2021-10-31,download,2.854001312196665,Dimension Data (Pty) Ltd - Optinet,Doornpoort,8.717
2024-05-25,download,135.30481257034083,North West University,Potchefstroom,7.457363636363636
2023-09-16,download,4.014389453080223,Sudatel (Sudan Telecom Co. Ltd),Rumaylah,364.16822222222225
2021-04-24,download,1.8068989308853456,Zanzibar Telecom(Zantel),Singida,157.90464102564104
2020-08-11,download,4.640998806472802,Airtel Networks Limited,Nsukka,166.38095652173917
2020-06-26,download,7.6030071413674545,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Settat,80.32871084337349
2022-02-11,download,26.51560312528709,OOREDOO TUNISIE SA,El Jem,1.3158
2023-04-28,download,24.55516920676646,EMTEL LIMITED,Port Louis,65.354
2020-08-10,download,7.205362016766724,OOREDOO TUNISIE SA,Nefta,24.173
2021-12-28,download,15.84394097922146,,Algiers,2.477
2023-08-18,download,36.581893209105445,,Moorreesburg,43.681866666666664
2020-12-01,download,26.576339524371324,Telkom SA Ltd.,Matatiele,27.946
2022-09-07,download,150.11539627334267,South African Digital Villages (Pty) Ltd,Durban,12.8029
2023-04-30,download,10.741800306303428,BitCo,Heidelberg,5.762
2022-08-04,download,7.1524155091434665,LIDINO TRADING 534 cc,Kimberley,202.354
2022-08-04,download,22.69462870310413,Afrihost (Pty) Ltd,Benoni,52.25444927536232
2023-10-19,download,2.898654233006378,Airtel Networks Kenya Limited,Nakuru,166.973
2022-05-07,download,29.96881311398677,Afrihost (Pty) Ltd,Athlone,9.072894736842104
2023-02-05,download,10.2122648774717,TOPNET,Borj Cedria,47.03334375000001
2023-09-10,download,3.674955460415071,TE-AS,Munuf,135.12249999999997
2023-04-02,download,78.29837677137468,Metrofibre Networx,Howick,15.627
2024-08-13,download,26.896112716512405,Vodacom,Thohoyandou,1.7505
2022-07-17,download,245.8335568908287,iConnectSA (Pty) Ltd,Durban,2.637
2024-02-05,download,8.927795021624734,TOPNET,El Alia,57.51632000000001
2020-08-25,download,10.000234104526823,iConnectSA (Pty) Ltd,Krugersdorp,19.0792
2020-02-06,download,7.666456633363752,Jenny Internet cc,Pretoria,27.0
2023-06-03,download,15.976874222083426,Accelerit Technologies PTY LTD,Pietermaritzburg,195.858
2022-05-16,download,67.4854733892136,Vodacom,Kempton Park,8.88825806451613
2021-12-28,download,7.132819761721684,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Bir Jdid,71.52068181818183
2021-06-21,download,6.941437393409213,Telkom SA Ltd.,Hartenbos,70.28429999999999
2022-07-03,download,4.633975620401645,SWIFT NETWORKS LIMITED,Ikeja,185.2985
2022-02-25,download,25.87681567172421,,Villiersdorp,7.959
2022-11-22,download,23.062090658212693,RSAWEB (PTY) LTD,Kuils River,4.48
2022-09-05,download,0.6322232708982284,"MSTelcom-Mercury Servicos de Telecomunicacoes, S.A.R.L",,55.746
2020-06-30,download,34.05691940804886,MTN SA,Chatsworth,21.4742
2024-01-06,download,2.7724228300348432,Telecom Algeria,Seriana,71.3985
2024-07-25,download,15.375598237046772,Mozambique Research & Education Network - MoRENet,Maputo,172.80669999999998
2022-07-23,download,8.904344834896275,WTTX Comunications (Pty) Ltd,Centurion,18.601
2020-07-07,download,31.43134224233109,Vox Telecom Ltd,Boksburg,3.9198867924528296
2022-07-28,download,1.2439252785521897,MTN SA,Randjesfontein,12.0
2022-07-14,download,14.260316673927392,TE-AS,New Cairo,109.07205882352942
2020-08-12,download,3.2978144877213422,Afrihost (Pty) Ltd,Lydenburg,80.8115
2024-01-20,download,23.310120085504565,Safaricom Limited,Narok,37.26133333333333
2023-06-02,download,88.50619131658736,Vox Telecom Ltd,Potchefstroom,27.33
2020-09-23,download,33.986728668074825,Afrihost (Pty) Ltd,Port Elizabeth,27.675128342245987
2021-09-06,download,59.96209016113747,SITA Pty LTD,Bredasdorp,192.450375
2023-10-06,download,10.75650189696885,Jenny Internet cc,Vryheid,47.01775
2022-01-16,download,8.623976758410642,Blue Cloud Networks Limited,,14.049
2022-01-18,download,12.253311758171336,SONATEL-AS Autonomous System,,299.87884615384615
2021-02-15,download,6.969701663336582,,Musina,26.152
2024-03-14,download,8.902590749123489,TOPNET,Ben Arous,69.94678048780489
2020-08-18,download,0.0556988002936577,Dimension Data (Pty) Ltd - Optinet,Highveld,592.913
2024-05-17,download,9.867711532687334,TOPNET,Kairouan,55.995245810055856
2021-09-06,download,42.04983493787475,Vodacom,Vaalpark,15.927666666666669
2020-04-10,download,1.5471810051503507,MTN SA,Bultfontein,110.88888888888889
2022-04-19,download,21.626707178739505,Jamii Telecommunications Limited,Nairobi,35.0189787408013
2020-04-19,download,58.74576457394227,CNRST (Centre National pour la Recherche Scientifique et Technique),Casablanca,148.0
2024-07-01,download,113.53339119667994,Vox Telecom Ltd,Durbanville,4.485333333333333
2020-10-29,download,16.541130421843505,Converged Telecoms,Johannesburg,2.6942500000000003
2022-05-13,download,0.3533634876981608,Cybersmart,Sandton,135.221
2024-02-29,download,33.969709904409086,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sefrou,71.27172
2022-06-23,download,2.0193647696353123,Liquid Telecommunications Ltd,Harare,37.45525
2023-03-05,download,11.648666790667283,Vodacom,Cala,0.9235
2022-06-20,download,3.783220058148325,,Kriel,28.0895
2020-12-23,download,3.2515056242556253,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,,396.1298
2020-08-31,download,9.775128637402627,ITTX Telecoms (Pty) Ltd,Pretoria,6.0125
2021-02-26,download,23.399787082954305,Vodacom,Centurion,16.47201351351351
2021-12-29,download,2.7327864012365195,Telecom Algeria,Ouargla,106.90525
2022-07-04,download,89.3188825309189,Dimension Data (Pty) Ltd - Optinet,Allen's Nek,6.496
2024-01-03,download,1.888838118199582,Smile Communications Nigeria,Abuja,180.678375
2020-08-15,download,94.6978615243278,TENET (The UNINET Project),Stellenbosch,1.677
2023-01-15,download,5.741316789011725,Emerging Markets Telecommunication Services (EMTS) Limited,Lagos,117.50689583333336
2022-02-25,download,12.359914359201374,TE-AS,Al Ma`adi,100.45428571428572
2021-11-12,download,43.97740358742976,SEACOM Limited,,1.431
2024-07-12,download,6.329721429836782,Liberia Telecommunications Corporation (libtelco),Monrovia,245.0485
2022-02-07,download,43.11196324479371,Triponza Trading 376 CC,Boksburg,4.124750000000001
2021-03-19,download,32.43933166468324,MTN SA,Kokstad,12.1365
2020-09-18,download,53.447953127625794,South African Digital Villages (Pty) Ltd,Johannesburg,7.188136363636366
2021-01-21,download,14.698322850679038,MTN NIGERIA Communication limited,Suleja,36.312384615384616
2021-11-27,download,10.042813700942252,Telecom Algeria,El Oued,66.06166666666667
2020-03-25,download,2.138727179104896,Telesom,,359.0
2024-03-17,download,3.526950237323581,University of Ghana,Accra,200.49608695652176
2023-02-19,download,49.21929095235815,Dimension Data (Pty) Ltd - Optinet,Johannesburg,36.073144927536255
2021-05-20,download,181.9377191322364,Workonline Communications(Pty) Ltd,Kempton Park,4.249
2020-11-24,download,19.60380752310538,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Mohammedia,98.54027426160334
2020-11-18,download,1.8939212986517064,Telecom Algeria,Saida,78.217
2021-10-06,download,30.032586085502544,ASAP Internet (Pty) LTD,Randburg,1.4445
2021-11-14,download,8.173234675160199,Tunisia BackBone AS,,104.46354285714288
2020-12-29,download,4.62216920223777,"ONATEL (Office National des Telecommunications, PTT)",Ouagadougou,401.61680000000007
2020-09-29,download,3.995829088683166,TOPNET,Megrine,46.84636363636364
2023-03-17,download,16.54272132118148,"Cloudflare, Inc.",Cairo,44.075
2022-01-20,download,25.578561173371064,Internet Solutions,East London,48.55470370370371
2022-04-01,download,10.562759642325894,Telkom SA Ltd.,Virginia,20.73
2021-01-22,download,4.130791613821133,Orange Tunisie,Beja,55.04594444444445
2023-07-24,download,10.79556179918107,Netcom Africa Limited,Lagos,87.65833333333333
2022-05-13,download,6.537530274534168,Optimum Telecom Algeria,Tizi Ouzou,82.27833333333334
2021-09-08,download,18.73781934402282,Ghana Telecommunications Company Limited,Kumasi,213.431
2020-09-10,download,35.778196073291355,Cell C (Pty) Ltd,Worcester,3.724
2023-07-17,download,37.35373541115262,BCS Group (BCSNet),Johannesburg,64.96533333333332
2024-04-30,download,118.15578382442574,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,Le Tampon,79.18233333333333
2020-12-26,download,3.075129798440349,Orange Tunisie,La Manoubia,41.1814
2022-03-19,download,47.20762691914836,,Germiston,5.2886999999999995
2021-07-18,download,0.1394048291985763,ETG Integrated Services Ltd. (Dolphin Telecom),Accra,207.0
2023-09-07,download,13.269228850547211,,Elim,19.118
2024-08-28,download,9.310286018003836,Bell Communications Ltd,Dar es Salaam,18.118
2023-11-16,download,38.44850241347687,Ghana Government (Ministry of Communications),,119.13
2022-04-18,download,46.88266320842148,Cipherwave,Brackenfell,2.60625
2021-04-02,download,22.634339711939223,ASAP Internet (Pty) LTD,Durban,24.114684210526313
2020-02-06,download,30.515152511246978,Cool Ideas Service Provider (Pty) Ltd,Cape Town,28.625850340136047
2022-03-11,download,29.20081431081948,Telkom SA Ltd.,Herolds Bay,19.4245
2024-04-28,download,18.243563371027545,Canalbox Benin,Goma,19.0
2020-02-20,download,6.829342725118501,Dimension Data (Pty) Ltd - Optinet,Uitenhage,35.0
2022-02-08,download,6.530530139590653,Mawingu Networks Ltd,,21.9754
2024-03-07,download,35.51373075095539,,Barberton,26.144972222222215
2020-10-26,download,0.1831338483439849,Gamtel Co.,Kanifing,221.0
2023-02-20,download,25.27417671551728,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Azilal,86.7757
2023-10-20,download,27.87665970423686,Metrofibre Networx,Springs,26.835
2022-12-21,download,1.436594189562434,MyISP Limited,,64.875
2021-12-18,download,13.611546500476146,,Lagos,4.8395600000000005
2023-06-28,download,13.50387674507808,AFR-IX TELECOM S.L.,Durban,39.50908333333333
2024-06-02,download,8.54885848287371,SOMTEL INTERNATIONAL Ltd,Hargeisa,240.11736842105265
2020-10-08,download,9.2936819521089,Neology (Pty) Ltd,Roodepoort,17.919
2020-09-16,download,12.562935962877534,Telkom SA Ltd.,Napier,42.1865
2022-02-26,download,40.81602811940775,CNRST (Centre National pour la Recherche Scientifique et Technique),Rabat,55.255833333333335
2021-07-24,download,6.2646588804700984,Telecom Algeria,Ras el Oued,58.1258
2024-01-11,download,121.97022273168946,ACCESS BANK PLC,,106.0745
2023-11-14,download,6.9130557020655035,Liquid Telecommunications Ltd,,166.40111879049675
2020-04-24,download,13.417485723708284,Infraplex (Pty) Ltd,Johannesburg,14.375
2022-11-16,download,4.4128318742599255,Tanzania Education And Research Network,Dodoma,18.499
2020-01-09,download,91.37311524818934,Vox Telecom Ltd,Pietermaritzburg,19.57142857142857
2022-08-11,download,212.71708460161855,University of the Free State,Boksburg,6.726
2020-04-28,download,0.4201291503226292,Telecom Algeria,Sougueur,410.33333333333337
2020-08-08,download,13.066386052201016,Kibo Connect,Alberton,5.451
2021-08-30,download,67.32695079396746,Echotel Pty Ltd,Mogale City,3.894
2023-09-02,download,0.927350998509283,Ethio Telecom,Dire Dawa,212.34771428571423
2021-04-18,download,8.797334150863257,Orange Burkina Faso,,137.5315
2020-08-29,download,0.3640208361887045,TE-AS,Shibîn el-Qanâṭir,861.7805
2022-03-31,download,5.358169615530878,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ar Rommani,70.04249999999999
2022-01-24,download,7.766821692260004,Vox Telecom Ltd,Randburg,12.541125
2020-11-07,download,0.7832134114568983,Smile Communications Nigeria,Asaba,322.94874999999996
2023-01-16,download,42.29926713894049,RSAWEB (PTY) LTD,Uvongo Beach,41.7312
2022-03-28,download,14.925255372186223,Telkom SA Ltd.,Richards Bay,39.784499999999994
2023-08-28,download,5.935180303921356,Orange Tunisie,Kairouan,215.6003333333333
2022-09-27,download,13.399928352668548,Smart Technology Centre (PTY) LTD,Boksburg,3.8635
2021-04-21,download,4.208816085831726,TE-AS,Munuf,128.01833333333332
2022-02-16,download,8.826333995410737,Level 7 Wireless (Pty) Ltd,Witbank,20.534666666666663
2020-04-01,download,1.3491243579404766,MEDITELECOM,Taza,443.0
2021-08-19,download,2.3240885289901256,Jenny Internet cc,Vrede,91.8665
2022-11-20,download,6.520527705323731,TANZANIA TELECOMMUNICATIONS CO. LTD,,410.88015
2023-04-26,download,0.2068555535904728,SKYLOGIC S.P.A.,Phalaborwa,199.36533333333333
2024-07-10,download,9.52787523247734,TOPNET,Touza,54.26658571428571
2021-06-17,download,21.521612231249623,,Nelspruit,14.808062500000002
2021-05-31,download,6.23817426664814,TOPNET,Kairouan,53.423297297297296
2024-08-29,download,74.37076825081245,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,Rydalvale,16.2455
2021-11-15,download,1.6581191570768006,Smile Communications Nigeria,Port Harcourt,225.28866666666667
2021-04-20,download,41.939990153555705,Wananchi Group (Kenya) Limited,Lodwar,4.732666666666667
2023-11-19,download,11.457856101648014,OASIS sprl,Kinshasa,222.66666666666669
2021-04-08,download,2.954689853698273,TE-AS,Dokki,142.6915
2021-10-06,download,3.619088396965303,Liquid Telecommunications South Africa (Pty) Ltd,Polokwane,52.04303703703704
2021-03-31,download,49.79462803798088,Electronic Communications Network (PTY)  LTD,Boksburg,5.025
2021-03-22,download,2.485533853878023,Liquid Telecommunications South Africa (Pty) Ltd,Thabazimbi,49.6105
2023-07-26,download,49.880940773648355,Liquid Telecommunications Ltd,Ruwa,36.217
2020-11-06,download,6.1037622326989815,,KwaNdlovu,21.792
2024-08-25,download,22.227146651455513,OASIS sprl,Kinshasa,209.771
2021-03-28,download,6.977547788721591,Trinet Online,Upington,43.939
2022-12-22,download,27.6877407485242,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Khemisset,59.489291666666674
2023-01-25,download,146.98504574455856,Cybersmart,Johannesburg,7.711724137931034
2024-08-07,download,7.879122058908751,Airtel Networks Kenya Limited,Nairobi,155.18398286467496
2021-06-11,download,21.34507850549719,Afrihost (Pty) Ltd,Sasolburg,34.579142857142855
2021-04-03,download,0.479748394607869,Airtel Networks Kenya Limited,Manyatta,39.455
2023-06-15,download,24.090992315903247,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Salé,71.73136962750718
2020-09-03,download,0.6177990609996948,Gabon Telecom / Office of Posts and Telecommunications of Gabon,,409.7
2022-04-04,download,1.641629931451799,Tangerine Limited,Kampala,102.37527227722764
2023-08-19,download,27.445323726765473,Vox Telecom Ltd,Greytown,20.4415
2023-07-02,download,28.296569002444155,Dimension Data (Pty) Ltd - Optinet,Margate,18.206
2020-07-17,download,9.80114534625677,TE-AS,Suez,146.38746428571426
2024-02-22,download,3.7551094036652097,Bell Communications Ltd,Dar es Salaam,144.335
2023-09-02,download,3.5950446707890307,Telkom SA Ltd.,George,61.123000000000005
2021-01-21,download,2.1923021538993224,Cats-Net Limited,,36.114
2021-03-16,download,15.653632053033371,WiberSolutions (Pty) Ltd,Simon's Town,42.034333333333336
2021-05-01,download,46.82715790267737,,Magodo II,2.046
2021-07-07,download,5.915105135353046,Telecom Algeria,Texenna,66.3828
2020-12-02,download,79.05785303829332,Reunicable SAS,Saint-Gilles les Bains,75.54633333333334
2022-05-25,download,10.180799034610008,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ait Ourir,64.166
2020-07-23,download,29.738518499548388,Telkom SA Ltd.,Lenasia,9.951666666666666
2020-05-03,download,1.9589893938171563,Zanzibar Telecom(Zantel),Singida,262.0
2022-01-03,download,16.21740422061154,Comtel Communications,Boksburg,4.744
2023-07-09,download,38.714450364171334,MTN SA,Durban,43.881804878048776
2022-09-28,download,26.007133499041725,MTN NIGERIA Communication limited,,47.477406952965254
2021-07-28,download,2.2458828161072812,Comtel Communications,Darling,12.624
2021-01-04,download,10.457202249848669,Safaricom Limited,Thika,20.161
2022-06-05,download,36.76139981244209,Apalis Trade PTY (LTD) T/A Force Telecoms,Cape Town,6.2025
2023-08-18,download,1.9087443959147388,Teledata Mozambique,Maputo,196.31636666666668
2022-10-02,download,2.348930490518353,Smile Communications Nigeria,Abuja,223.19675
2021-03-15,download,25.85496693943999,Vodacom,Soshanguve,7.066
2020-03-11,download,5.000810333458768,OTEL TELECOMS,Christiana,17.0
2021-11-02,download,2.0592611114663244,Telecom Algeria,Ouled Moussa,87.6685
2022-02-01,download,15.14246436967604,UWBA Pty Ltd,Leeudoringstad,14.006
2023-06-09,download,27.46211792565301,,Bela Bela,73.3958
2023-07-29,download,2.257027526164805,MTN SA,Lusaka,84.132
2022-05-21,download,17.7905734200741,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Benslimane,72.58317142857145
2024-06-05,download,11.123032160315995,,Emalahleni,10.605666666666668
2022-01-15,download,8.297550767719407,OPQ Net,Gaborone,247.2981111111111
2022-03-15,download,14.72320828126261,Watchtower Bible and Tract Society of South Africa,,5.629
2023-04-23,download,42.02948368363738,Saicom Voice Services,Randburg,15.21
2022-11-11,download,144.66795368325242,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,Midrand,5.502285714285715
2020-09-05,download,10.267536990473108,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ain Harrouda,69.007
2020-07-03,download,23.965047180362543,MTN SA,Trichardt,2.175
2021-08-12,download,30.635233052752415,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Bouskoura,75.03093750000001
2023-05-06,download,71.48229603563422,Afrihost (Pty) Ltd,Vereeniging,19.438
2022-09-07,download,26.27966059878226,Fixed Mobile Telecommunications (Pty) LTD,Johannesburg,8.456000000000001
2024-04-15,download,42.948319219097954,Vodacom,Middledrift,3.9979999999999993
2024-02-13,download,8.92156223121388,Tanzania e-Government Agency,Dar es Salaam,349.75975
2022-12-27,download,0.7124524364002657,MyISP Limited,Nairobi,13.0
2020-11-28,download,20.67590417275735,KLIQ (Pty) Ltd,Benoni,7.247
2023-02-10,download,4.309282738624405,,Sabie,13.4588
2020-11-13,download,9.18385480652885,ICTGlobe Management (Pty) Ltd,Centurion,115.37933333333334
2022-08-12,download,2.9939136695941944,Internet Solutions,Bethlehem,26.708
2021-12-15,download,2.553901530395771,Hormuud Telecom Somalia INC,Mogadishu,307.1134285714286
2020-01-21,download,1.8701580474053527,Telkom SA Ltd.,Selection Park,58.0
2023-05-04,download,17.470927098384607,TOPNET,Montplaisir,28.878666666666664
2020-06-16,download,13.999858048831063,Clear Access (Pty) Ltd,Johannesburg,8.266666666666667
2021-01-07,download,7.978527948706271,Vodacom Business Africa (Nigeria) Limited,Port Harcourt,104.798
2021-04-04,download,1.5258654775088731,Ethio Telecom,Dire Dawa,260.9369523809524
2020-07-21,download,5.309496659300213,MEDITELECOM,Marrakesh,65.09450000000001
2022-10-23,download,10.20670975631327,South African Digital Villages (Pty) Ltd,Cape Town,3.765833333333333
2021-09-02,download,8.027146907192156,Comsol Networks (PTY) Ltd,,20.818125
2021-05-01,download,51.52415104511146,Web Squad Connect (Pty) Ltd,Benoni,12.029800000000002
2022-09-15,download,10.131408763771876,Vodafone Data,Tukh,102.49766666666666
2023-01-12,download,2.7299823155641425,Cell C (Pty) Ltd,KwaDukuza,200.548
2022-10-15,download,11.479178147426037,,Krugersdorp,14.52075
2023-03-16,download,42.83317243730181,MTN SA,Parys,10.78
2023-10-13,download,75.4863457645097,ipNX Nigeria Limited,Agege,129.401
2020-03-06,download,25.085140964729497,Wana Corporate,,58.0
2022-09-05,download,40.43712477611558,Comsol Networks (PTY) Ltd,Polokwane,11.327
2020-04-03,download,0.20545989798737,PARABOLE REUNION,Le Guillaume Jardin,440.0
2021-06-04,download,11.248114659928348,Vodacom Business Africa (Nigeria) Limited,Festac Town,5.976588235294119
2024-09-07,download,40.52516715607386,Reunicable SAS,Sainte-Suzanne,85.091
2022-05-22,download,2.802971734446735,RMS Powertronics CC,KwaDukuza,15.4245
2023-07-13,download,49.73073232838047,Afrihost (Pty) Ltd,Brakpan,48.18632142857142
2023-01-01,download,38.626246353985714,Eduardo Mondlane University,Maputo,28.724333333333337
2022-03-26,download,43.52155887307956,SPECTRANET LIMITED,Lekki,12.913999999999998
2023-04-04,download,15.607512397611696,ACCESSKENYA GROUP LTD is an ISP serving,Nairobi,130.0952827763496
2021-11-10,download,10.63458813394952,Vodacom Business Africa (Nigeria) Limited,Lagos,101.27172222222222
2023-11-21,download,16.17281712991727,Viva Telecoms cc,Pretoria,20.872
2024-04-14,download,26.10915416604005,Telkom SA Ltd.,Actonville,5.539333333333333
2023-10-03,download,249.96894904888552,Vox Telecom Ltd,Glenwood,12.215666666666666
2023-06-18,download,7.249109473279184,,Marble Hall,40.1285
2020-06-27,download,7.266795713587769,Telkom SA Ltd.,Jeffreys Bay,51.52272222222223
2023-05-04,download,7.724196225037029,MyISP Limited,,130.21528571428573
2024-04-22,download,13.321892998995516,Telecom Algeria,Boumahra Ahmed,68.797
2023-04-13,download,11.269905506498398,JASCO CONVERGED SOLUTIONS (Pty) Ltd,Pretoria,103.52560869565217
2020-09-23,download,5.890156263181767,,Clocolan,29.998500000000003
2021-10-04,download,5.885431327015896,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Eldoret,42.803
2022-07-24,download,7.271811592093469,Vodafone Data,Diyarb Najm,123.648
2024-02-28,download,74.26545903170368,Bandwidth and Cloud Services Group Ltd,,57.65168421052631
2024-01-03,download,3.9082942923810657,Telkom SA Ltd.,Ladismith,20.66
2022-09-22,download,45.07010547494699,MTN SA,Florida Glen,7.478
2023-05-15,download,56.28963035804103,TENET (The UNINET Project),East London,31.270833333333336
2020-07-27,download,25.240966187554505,MTN SA,Cape Town,27.95287780040733
2023-05-13,download,16.54016289225138,,Meru,73.98681818181818
2023-12-03,download,6.272345658498204,TOPNET,Mégrine,79.51862000000004
2024-06-05,download,201.19487070184744,Telkom SA Ltd.,Gelvandale,40.101
2021-02-17,download,3.965239243510648,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Sabaa Aiyoun,74.503
2022-02-27,download,8.860980958647158,Liquid Telecommunications Ltd,Nairobi,48.08002786377715
2023-10-09,download,8.215596347280947,Smile Communications Ltd,Dar es Salaam,38.96633333333333
2020-11-30,download,2.320306484586127,Telkom SA Ltd.,Brakpan,183.058
2023-09-01,download,13.487172829431744,TE-AS,Nag Hammâdi,113.5945
2020-09-26,download,16.501657553203678,Metrofibre Networx,Johannesburg,28.169504672897197
2020-07-23,download,14.912433179895409,Afrihost (Pty) Ltd,Hennenman,27.6125
2022-12-26,download,12.778324148943424,Vodafone Data,Banha,96.624
2022-11-05,download,7.7707529372383854,Echotel Pty Ltd,Pretoria,3.696
2022-08-29,download,62.648236740883014,ABSA (Amalgamated Banks of South Africa),King William's Town,2.146
2024-07-19,download,8.966291319641062,,Maputo,16.933
