Date,Direction,MeanThroughputMbps,ASName,City,Latency
2021-10-29,upload,0.3226709787808028,Equation Business Solutions,Cape Town,9.5975
2022-01-04,upload,3.3730322112888964,Telkom SA Ltd.,Theunissen,38.29696153846154
2020-12-25,upload,1.1127827912693449,Vox Telecom Ltd,Alberton,53.16433333333333
2021-09-13,upload,2.850535353594,Canalbox Benin,Owendo,-1.0
2022-11-11,upload,7.59639731207098,Telkom SA Ltd.,Schweizer-Reneke,27.2432
2022-02-23,upload,7.819884247584419,Al Madar Al Jadeed Joint Stock Company,Tripoli,6.035
2022-09-16,upload,168.37081201249393,Network & Computing Consultants (Pty) Ltd,Bloemfontein,9.601
2022-03-20,upload,0.8147768318935906,MEDITELECOM,Sidi Ifni,45.64075
2022-11-25,upload,4.437864335608486,Google LLC,Nairobi,52.607666666666674
2023-10-09,upload,5.581655193763476,,Thohoyandou,59.754
2020-09-10,upload,2.838991027668655,Blue Cloud Networks Limited,,172.313
2024-03-05,upload,14.31218310197758,Steam Broadcasting and Communications Limited,Abuja,115.774
2020-07-06,upload,5.573568356372757,Simbanet (T) Limited,Dar es Salaam,-1.0
2021-03-22,upload,0.7093821929077164,Telecom Algeria,Blida,8.071681818181819
2020-05-07,upload,3.7794618467954457,ACCESSKENYA GROUP LTD is an ISP serving,,-1.0
2024-08-23,upload,4.270060206193576,Telecom Algeria,Chlef,87.95757692307691
2022-02-09,upload,55.75642790013023,DIRECTEL COMMUNICATIONS (PTY) LTD,Benoni,3.0760000000000005
2022-09-04,upload,5.1583058813005565,Dimension Data (Pty) Ltd - Optinet,Eldoradopark,20.16466666666667
2022-03-22,upload,9.716229827120904,Telkom SA Ltd.,Kwanonqaba,76.55533333333334
2022-04-07,upload,0.2495380983132202,Telecom Algeria,Bougaa,-1.0
2023-02-01,upload,11.054280505353184,Afrihost (Pty) Ltd,Ceres,26.347857142857144
2022-09-26,upload,16.163640585567347,Vox Telecom Ltd,Lephalale,21.366
2022-12-29,upload,14.199519880001496,The SPAR Group Ltd,,182.2275
2023-11-11,upload,3.4164407640449737,Safaricom Limited,Naivasha,68.48933333333332
2021-06-06,upload,0.933046532753988,Jenny Internet cc,Vryheid,61.3595
2021-08-12,upload,0.0754475020464865,Metrofibre Networx,Fairland,5.499
2021-06-07,upload,33.224123349750094,Vanilla,Cape Town,13.78075
2020-10-28,upload,8.99257491198416,VOffice Solutions,East London,9.669
2023-10-28,upload,1.7000914420750426,TOPNET,Le Kram,58.056416666666664
2021-12-01,upload,0.844343029917679,SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie Telecom),Houmt Souk,26.848
2020-10-10,upload,0.2465709523273829,Telecom Algeria,Tirmitine,-1.0
2020-04-25,upload,0.1458388842650925,Afrihost (Pty) Ltd,oThongathi,-1.0
2021-02-25,upload,6.0762939923567725,Optimum Telecom Algeria,Skikda,-1.0
2022-09-17,upload,76.71904651714881,Liquid Telecommunications South Africa (Pty) Ltd,Jet Park,3.991
2024-06-06,upload,3.2399821485982283,Skymax Integrated Network Ltd,Yola,166.07933333333332
2023-09-07,upload,15.018812807863547,Afrihost (Pty) Ltd,Roodepoort,29.9964
2020-10-04,upload,0.0243605202160578,OTEL TELECOMS,Centurion,-1.0
2021-10-21,upload,1.6640267345002775,NATCOM Development and Investment Limited,Abuja,143.2351818181818
2023-10-06,upload,16.42390593546416,Hitec Sure cc,Alberton,39.22629032258064
2024-06-02,upload,0.0699694833997674,,Kano,36.535
2021-01-08,upload,4.632158044510967,Afrihost (Pty) Ltd,Mitchells Plain,29.994
2020-05-17,upload,9.539185355993268,Izwi Bridge Communications (Pty) Ltd,Cape Town,-1.0
2020-10-19,upload,2.4171936521004405,Telkom SA Ltd.,Westering,68.856
2022-03-28,upload,16.382071026029198,MTN SA,Pietermaritzburg,14.2
2023-06-30,upload,12.488129152453457,University of Ghana,Accra,195.6802
2023-02-22,upload,15.606349908121077,Skyfi Internet solutions (PTY) Ltd,Pietermaritzburg,77.767
2020-06-08,upload,0.7775588982395396,Fusion Wireless (PTY) LTD t/a Sonic  Wireless Solutions,Blue Downs,-1.0
2021-12-11,upload,3.030860156766342,Jenny Internet cc,Dundee,38.54666666666667
2024-02-26,upload,100.63223532270572,Vodacom,Nigel,3.5
2024-02-25,upload,33.62904347069197,Telkom SA Ltd.,Pinetown,29.723333333333333
2023-04-22,upload,2.9086700660653184,Tigo Senegal,,-1.0
2021-05-27,upload,16.34344641469911,,Kempton Park,1.4623333333333333
2021-10-06,upload,6.820489202034517,TWK Communications,Caledon,155.31058181818182
2021-12-04,upload,1.4675603354422275,Liquid Telecommunications South Africa (Pty) Ltd,Greyton,72.4365
2023-07-31,upload,21.620494987627954,ITTX Telecoms (Pty) Ltd,Stilbaai-Wes,27.4572
2023-01-05,upload,0.4585824377556366,Bundu NetworX,Nottingham Road,74.5505
2022-07-04,upload,0.2066680690387904,Africell Gambia,,-1.0
2024-06-17,upload,8.790026920658317,RMS Powertronics CC,Johannesburg,62.696333333333335
2023-06-23,upload,2.944417992048604,MTN Rwandacell,Kigali,-1.0
2023-11-07,upload,0.5905123396007292,MEDITELECOM,Oujda,64.4513023255814
2021-07-11,upload,18.769838944480256,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tata,73.684
2020-03-31,upload,4.543718855508353,,Bloemfontein,-1.0
2022-09-01,upload,0.7302430074687383,TOPNET,Oued Lill,16.888115384615386
2022-02-09,upload,2.166793430416095,BCS Group (BCSNet),Boksburg,12.29775
2021-08-25,upload,0.1597368663597549,BCS Group (BCSNet),Vanderbijlpark,14.948444444444446
2020-04-27,upload,1.5491747302589387,MTN COTE D'IVOIRE S.A,Abidjan,14.198444444444444
2022-01-18,upload,32.05460460283869,VOffice Solutions,Pretoria,12.576666666666668
2021-03-18,upload,0.1305799059889131,Vodacom,Parow,53.5345
2021-05-01,upload,0.5562722195120494,,Ceres,17.759333333333334
2021-02-15,upload,10.13582674935596,Tunisia BackBone AS,Tajerouine,25.106
2020-11-20,upload,0.0750867795140347,Comsol Networks (PTY) Ltd,Stilfontein,8.492
2022-02-26,upload,25.84535731072384,Suburban Broadband Ltd,Abuja,26.316739130434783
2021-10-01,upload,0.1859983445949371,VOffice Solutions,Cape Town,84.8778
2023-12-26,upload,1.3101886641518112,Chinguitel S.A,,125.618
2023-06-19,upload,62.97272549105875,Vodacom,Deneysville,25.734
2021-06-14,upload,9.199474107176648,Afrihost (Pty) Ltd,Springs,8.538666666666668
2022-08-09,upload,7.106678694693146,Orange S.A.,La Saline,411.65
2023-01-26,upload,131.96694645944422,University of the Free State,Phuthaditjhaba,6.384
2020-05-08,upload,19.0444964759816,MTN SA,Krugersdorp,-1.0
2020-04-12,upload,0.7134955957475786,Tunisia BackBone AS,Gabès,-1.0
2020-05-17,upload,10.47440843269766,Triponza Trading 376 CC,Johannesburg,-1.0
2020-07-21,upload,0.7772921781944346,Telecom Algeria,Ghazaouet,-1.0
2023-11-20,upload,0.931544160820036,The Egyptian Company for Mobile Services (Mobinil),,44.2058
2023-09-10,upload,6.9772182283416235,MEDITELECOM,Mohammedia,47.55769512195119
2020-02-22,upload,15.886999408321024,Vodacom,Centurion,-1.0
2023-09-03,upload,219.08738130408665,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,Nelspruit,-1.0
2023-11-03,upload,12.091176037270694,Airtel Networks Limited,Suleja,51.04654545454546
2021-10-29,upload,42.832860107395746,,Riversdale,13.6092
2020-09-21,upload,5.033655992121446,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Jamaat Shaim,27.616
2023-06-24,upload,18.303267533089272,Ethio Telecom,Harar,147.94
2022-07-26,upload,30.073501692102436,,Ceres,18.237142857142857
2024-02-26,upload,0.8557001195977173,Beginning 2 End Technologies,Cape Town,13.767
2023-07-16,upload,1.4355664911175698,Gabon Telecom / Office of Posts and Telecommunications of Gabon,Port-Gentil,44.26790909090909
2024-05-21,upload,77.43654739661463,Go Communications Network (Pty) LTD,Benoni,10.466571428571427
2022-03-01,upload,3.326406610241684,STANDARD TELECOM CONGO SARL- STC SA,,-1.0
2020-07-02,upload,0.1523875114489911,RSAWEB (PTY) LTD,Kempton Park,-1.0
2022-01-19,upload,6.196819411850429,"MSTelcom-Mercury Servicos de Telecomunicacoes, S.A.R.L",Luanda,-1.0
2022-12-05,upload,41.898154083181765,Skyfi Internet solutions (PTY) Ltd,Pietermaritzburg,15.28175
2020-06-10,upload,19.19849440630667,TELMA Global Net,,-0.8120108108108108
2023-11-09,upload,2.6062365804252368,CAMTEL,Yaoundé,-1.0
2020-09-10,upload,2.8245735911244756,Internet Solutions,Mthatha,0.355
2021-10-17,upload,28.45122454172403,Vodacom,Springs,8.987466666666666
2022-03-05,upload,0.7176321741452087,Telecom Algeria,Lizerg,-1.0
2020-06-28,upload,0.7814512093787452,ETISALAT MISR,Idku,-1.0
2020-10-04,upload,3.7726744463158135,ETISALAT MISR,Helwan,-1.0
2020-06-13,upload,28.94302410158402,MTN SA,Klerksdorp,-1.0
2021-06-12,upload,0.2482543764207299,Telkom SA Ltd.,Randfontein,49.298
2023-04-13,upload,6.573383442767731,Alink Telecom Ghana,Accra,205.325
2023-07-30,upload,51.71057866202897,Fixed Mobile Telecommunications (Pty) LTD,Benoni,-1.0
2021-02-03,upload,33.252925858651295,Interworks Wireless Solutions,Paarl,4.554458333333334
2023-01-29,upload,34.690763913118104,Vodacom Business Africa (Nigeria) Limited,Abuja,36.02333333333333
2021-06-21,upload,5.0416797876272135,OOREDOO TUNISIE SA,Tunis,45.83025
2024-09-16,upload,59.09462068890572,Metrofibre Networx,Pretoria,11.162261363636365
2023-11-08,upload,5.001720961246731,,Vryheid,31.721285714285713
2022-06-17,upload,0.4906564568607397,University of Dar es Salaam,,189.397
2023-11-15,upload,9.125127191302498,Wananchi Group (Kenya) Limited,Nyamira,34.094
2023-09-23,upload,1.587457902926264,Telecom Algeria,Tadjenanet,-1.0
2020-12-14,upload,19.577656322623433,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,Germiston,4.053
2020-06-16,upload,3.5513526961637423,Clear Access (Pty) Ltd,Cape Town,-1.0
2024-05-18,upload,52.489517743758384,TELMA Global Net,Toamasina,33.3182987012987
2024-09-06,upload,0.0817053744068048,Vodacom,Hermanus,0.988
2022-01-25,upload,1.3973918767350433,Wirulink Pty Ltd,Meyerton,0.586
2022-03-03,upload,5.222195578936827,Airtel Uganda Limited,Kajansi,20.382363636363632
2022-02-15,upload,8.701603835868704,Telkom SA Ltd.,Scottburgh,26.302333333333333
2023-11-23,upload,70.50877658312744,Borwood Ltd,Durban,36.1246
2024-01-20,upload,5.1130822642810445,SITA Pty LTD,Pretoria,0.459
2022-10-27,upload,3.809357498536863,Telkom SA Ltd.,Klawer,10.503
2020-10-07,upload,7.980390596094039,iConnectSA (Pty) Ltd,Midrand,18.241
2020-08-05,upload,3.144563668233408,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Mombasa,-1.0
2020-12-03,upload,5.015835695954638,G-Core Labs S.A.,Johannesburg,0.672
2023-03-28,upload,1.8104671243045016,The University of Dodoma,Dodoma,167.70445161290323
2021-08-14,upload,0.5689475588206033,TOPNET,Cite 18 Janvier,24.6973
2021-11-03,upload,5.985161036795942,"MSTelcom-Mercury Servicos de Telecomunicacoes, S.A.R.L",,-1.0
2024-06-07,upload,8.292680679456895,MTN Uganda,Kampala,50.788135593220346
2021-05-31,upload,9.27577001129293,Orange S.A.,Les Avirons,-1.0
2020-01-19,upload,18.99300856978688,Vox Telecom Ltd,Radiokop,-1.0
2023-09-23,upload,0.8172346455191989,Telecom Algeria,Yakouren,-1.0
2023-07-02,upload,0.0750586039099672,Afrihost (Pty) Ltd,Jeffreys Bay,15.875
2021-05-19,upload,3.4620044515379447,Safaricom Limited,Limuru,42.82876470588237
2021-10-19,upload,0.3856329093969114,Telecom Algeria,Ghardaïa,-1.0
2023-02-18,upload,8.07790191952173,,George,48.88270588235294
2022-06-10,upload,5.520906927048204,Telkom SA Ltd.,Stilbaai-Wes,29.4184
2023-10-15,upload,2.4348878774566,Orange Tunisie,Manouba,50.74025
2022-02-04,upload,2.0316604369486013,Wirulink Pty Ltd,Pretoria,0.0814999999999999
2024-05-11,upload,87.01773444147635,University of Lagos,Lagos,5.002
2020-05-06,upload,0.3016081238666609,Macrolan (PTY) LTD,Hillcrest,-1.0
2024-06-13,upload,7.633559424590242,The Computer Hut cc,Western Cape,16.191
2021-04-02,upload,3.8302810427269542,Viettel Tanzania PLC,Dar es Salaam,43.836
2023-03-25,upload,0.1549312792835413,Telecom Namibia,Mariental,-1.0
2024-01-23,upload,16.610184071402763,cmcnetworks,Johannesburg,23.771500000000003
2024-03-24,upload,0.6486761921569941,3S INF,Houmt Souk,0.24
2021-09-18,upload,0.6151771529616616,Telecom Algeria,Guelma,-1.0
2020-06-10,upload,0.5284920550753694,Dotmac Technologies Limited,Suleja,-1.0
2022-11-23,upload,0.1644009750972349,Smile Communications (Pty) Ltd,Lagos,725.4285
2023-11-07,upload,22.625318618876463,Telkom SA Ltd.,Vereeniging,19.0224
2021-03-22,upload,12.333595317683042,Safaricom Limited,Kiambu,8.986285714285716
2022-01-11,upload,5.588337988130667,Orange Tunisie,,52.06554373177847
2024-04-12,upload,23.59129482056476,Wireless Associate Service Providers CC,Schweizer-Reneke,24.88675
2021-06-16,upload,4.3372786536979735,Telkom SA Ltd.,Jeffreys Bay,36.0315
2021-08-26,upload,0.5832803325979778,Smile Communications Ltd,Kampala,205.8102
2022-01-06,upload,6.5259683675406,Optimum Telecom Algeria,Sétif,-1.0
2021-02-06,upload,8.111952885857237,Africa Independent Network Exchange (Pty) LTD (AfricaINX),Sandton,4.693
2024-06-20,upload,2.497714632844732,Wana Corporate,Tangier,83.50548507462683
2024-04-06,upload,51.7081324592996,Netskope Inc,Casablanca,52.2205
2021-09-23,upload,16.17577989116158,Hitec Sure cc,Johannesburg,13.571333333333332
2023-01-18,upload,4.905622818987987,BENIN TELECOMS SERVICES SA,Cotonou,50.402800000000006
2023-10-10,upload,0.7939315159134552,Telecom Algeria,Mascara,-1.0
2022-09-01,upload,24.499113816375154,Vox Telecom Ltd,Potchefstroom,9.44
2023-11-12,upload,3.6635925949586112,Vodafone Data,Giza,38.9578947368421
2020-10-11,upload,0.3874025601681259,CAMTEL,Douala,-1.0
2021-04-21,upload,4.535563578909999,Wirulink Pty Ltd,Brakpan,253.4625
2024-03-02,upload,17.874446873494332,Triponza Trading 376 CC,Centurion,17.7865
2022-12-10,upload,6.252820093931764,Hitec Sure cc,Leslie,13.811333333333334
2024-04-01,upload,6.8524602023125025,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Taroudant,71.7093888888889
2023-04-06,upload,73.05369160576473,HETZNER (Pty) Ltd,Pretoria,71.6865
2023-07-06,upload,36.39859366833178,Capricom Networks,Mokopane,103.2202
2020-11-16,upload,6.8279344695041475,Optimum Telecom Algeria,Reghaia,-1.0
2023-02-06,upload,19.162569908380057,Vox Telecom Ltd,George,38.923704545454534
2021-05-27,upload,21.470489718711036,Vodacom,Grahamstown,22.019
2022-05-06,upload,207.6025144620224,Derivco,Durban,29.041500000000003
2021-10-23,upload,6.364101436298266,Telkom SA Ltd.,Piet Retief,24.63
2024-06-18,upload,19.585048027962053,Business Connexion Communications,Johannesburg,1.465666666666667
2022-06-18,upload,9.467494563986468,"Akamai Technologies, Inc.",Tunis,80.481
2024-04-04,upload,1.669686185821862,Space Exploration Technologies Corporation,Lusaka,347.95470588235287
2021-06-04,upload,5.586096690051916,Telkom SA Ltd.,Verulam,13.262
2020-07-12,upload,1.185015803167638,Breedenet,Cape Town,-1.0
2023-09-14,upload,10.137355997472016,Dimension Data (Pty) Ltd - Optinet,Hillcrest,51.697
2023-11-01,upload,17.587727762990294,Vox Telecom Ltd,Rustenburg,17.578
2021-07-24,upload,0.0911342728044665,NATCOM Development and Investment Limited,Olomoro,131.873
2022-08-09,upload,0.0753733972903973,Telkom SA Ltd.,Allanridge,17.83
2021-07-16,upload,5.962394430020052,Aptus Solutions Ltd,,28.75128571428571
2021-04-08,upload,44.98388271421665,iConnectSA (Pty) Ltd,Cape Town,0.1599000000000001
2022-05-26,upload,9.27392015146748,Telkom SA Ltd.,Umbilo,19.2185
2023-05-25,upload,2.506161904832592,,Mombasa,104.62484615384616
2024-01-09,upload,4.9144274653092594,Orange Tunisie,Sukrah,58.84960000000001
2021-05-08,upload,0.507502052005767,TOPNET,Megrine,38.977833333333336
2024-01-19,upload,100.63211838736498,Africa Independent Network Exchange (Pty) LTD (AfricaINX),Alberton,12.49975
2024-08-17,upload,2.9039086102049874,Zain Zambia PLC,Kabwe,56.655249999999995
2020-10-22,upload,2.7897989899548477,,Thohoyandou,14.056
2021-04-06,upload,1.087309377528119,Telecom Algeria,Algiers,2.8730944881889764
2020-04-03,upload,15.195165253171592,Cool Ideas Service Provider (Pty) Ltd,Johannesburg,-1.0
2020-04-09,upload,13.338005300849613,SEACOM Limited,Johannesburg,23.539655913978496
2023-08-17,upload,5.527020294260998,Canalbox Benin,Libreville,223.08723809523812
2020-03-28,upload,3.2385875383771427,Izwi Bridge Communications (Pty) Ltd,Thabazimbi,-1.0
2021-01-17,upload,0.8948315587772108,Telkom SA Ltd.,Carletonville,139.7356
2022-09-28,upload,48.93707417314667,"Level 3 Parent, LLC",Khayelitsha,23.90425
2023-07-03,upload,8.585185231851185,,Arusha,233.551
2024-01-26,upload,3.277153686140606,Airtel Congo S.A,Brazzaville,336.711
2020-08-22,upload,103.55559155539716,Session Telecoms(PTY) Ltd,Johannesburg,5.062
2020-07-02,upload,6.410126628924299,Smile Communications Ltd,Arusha,-1.0
2020-08-14,upload,1.792608375246013,,Koster,56.047333333333334
2023-09-20,upload,18.807114544908963,MTN SA,Phoenix,28.563
2023-12-11,upload,6.221479091527032,Airtel Networks Limited,Abeokuta,127.07149999999994
2022-12-20,upload,1.2501128272648214,TE-AS,Sharqia,84.9338181818182
2022-07-17,upload,42.73217169029196,SEACOM Limited,Johannesburg,101.67612499999998
2020-01-08,upload,4.380310006297269,MTN SA,Hillcrest,-1.0
2022-12-22,upload,11.0751979186558,Safaricom Limited,Embakasi,6.86
2020-11-25,upload,0.0748986083009944,Vox Telecom Ltd,Middelburg,3.106
2022-08-12,upload,27.233901721176924,Adept Internet (Pty) Ltd CT,Cape Town,7.432999999999999
2023-04-07,upload,5.063857086173207,,Ruiru,102.979
2021-06-20,upload,16.65710864038323,Interworks Wireless Solutions,Riebeek-Kasteel,5.566
2023-06-02,upload,31.86703128240046,Vodacom Business Africa (Nigeria) Limited,,15.779851851851852
2024-05-21,upload,4.916098135697776,ORANGE GUINEE,Conakry,203.2998
2021-09-07,upload,42.48115176709762,,Bronkhorstspruit,11.833999999999998
2022-02-25,upload,1.6640359447606266,RMS Powertronics CC,Hartbeespoort,18.14554545454545
2023-01-19,upload,19.62276431903924,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,El Aioun,64.566
2021-07-08,upload,1.3156597617853698,TE-AS,Port Said,7.748724137931034
2023-07-04,upload,18.53476978165749,Orange Tunisie,Oued Lill,38.3005
2023-10-18,upload,13.883908856270727,Africa Independent Network Exchange (Pty) LTD (AfricaINX),Johannesburg,1.894866666666666
2020-06-10,upload,0.2105429319160497,SONATEL-AS Autonomous System,Mbour,-1.0
2023-09-28,upload,1.9838595938259107,Psychz Networks,Johannesburg,286.683
2023-08-19,upload,5.8406472,Airtel Networks Limited,Abakaliki,13.434
2023-12-22,upload,41.24708908482497,Internet Solutions,Springs,34.66737499999999
2023-06-27,upload,99.36921813622271,Borwood Ltd,Pinetown,19.6775
2020-03-18,upload,6.352451092180268,TE-AS,Zefta,-1.0
2023-08-21,upload,12.474297091376112,Blue Crane Communications (U) Ltd,,133.3385217391304
2023-03-14,upload,0.0152295456224905,Hymax Talking Solutions,Midrand,10.728
2020-07-18,upload,7.704442250465724,Vodacom,Somerset West,-1.0
2022-04-21,upload,1.6463703009103232,PYROCA 3cc T/A Net Hog Internet Solutions,Marloth Park,151.083
2023-08-08,upload,14.795427947158746,Municipal Network Services,Lamberts Bay,31.461
2020-08-08,upload,37.77683519697519,New telco South Africa Pty Ltd.,Johannesburg,-1.0
2020-08-31,upload,57.25990524674855,Mitsol (Pty) Ltd,La Mercy,14.089
2020-12-10,upload,2.969084259156931,Vodacom,Plettenberg Bay,-1.0
2022-10-17,upload,15.968895018660527,CNRST (Centre National pour la Recherche Scientifique et Technique),Ben Guerir,59.86197142857143
2020-11-23,upload,30.26327357096755,Crystal Web (Pty) Ltd,,3.544
2021-12-17,upload,3.468371910908206,Safaricom Limited,Luanda,0.6496666666666666
2022-03-31,upload,49.12996626291779,Electronic Communications Network (PTY)  LTD,Heidelberg,11.20075
2020-11-06,upload,3.761034830880178,Accelerit Technologies PTY LTD,Cape Town,374.4465
2023-10-12,upload,82.62015191125136,TECH PITCH LTD,,4.842
2023-05-29,upload,135.17390606851757,Cipherwave,Boksburg,14.244
2020-06-14,upload,0.2182343149306977,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tan-Tan,-1.0
2020-08-15,upload,50.1143096181475,Vanilla,Cape Town,28.156454545454544
2021-10-11,upload,28.67672308152772,Cool Ideas Service Provider (Pty) Ltd,Cape Town,18.60314594594596
2023-01-30,upload,0.6594435593875483,Mauritanian Telecommunication Company,Nouakchott,111.567
2021-07-29,upload,36.08421147630392,Liquid Telecommunications South Africa (Pty) Ltd,Durban,67.50342666666668
2022-07-29,upload,0.4968580962738266,Orange Madagascar,Ambodirano,41.79525
2020-02-05,upload,37.45675314765541,BitCo,Johannesburg,-1.0
2020-09-30,upload,13.342462624555006,Afrihost (Pty) Ltd,Somerset West,18.826181818181816
2020-01-08,upload,0.4099105809577572,Gabon Telecom / Office of Posts and Telecommunications of Gabon,Libreville,-1.0
2024-04-30,upload,155.63455265692298,Centracom,Pretoria,4.3522
2022-12-15,upload,3.1013111207931336,Green Flash Trading,Kwamhlanga,35.714666666666666
2022-08-27,upload,8.759618232832603,Orange S.A.,Saint-Denis,335.3711666666667
2022-08-14,upload,9.035329810523129,HETZNER (Pty) Ltd,,150.21936363636365
2022-06-01,upload,10.885429687711987,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Dakhla,40.074909090909095
2022-10-07,upload,24.769094266413497,Dimension Data (Pty) Ltd - Optinet,Lenasia,593.7993333333334
2024-03-10,upload,1.861152616521061,Telecom Algeria,Biskra,46.4022
2021-07-18,upload,0.98966838030174,MEDITELECOM,Douar Tardane,33.6795
2022-02-18,upload,50.26760620148309,Intelys Technology Africa (Pty) Ltd,Wellington,1.5405000000000002
2021-07-20,upload,20.426834794869595,Dimension Data (Pty) Ltd - Optinet,Pretoria,19.95274683544304
2022-03-22,upload,41.42664356239089,ATEC Systems and Technologies PTY LTD,Hilton,6.854375
2020-11-17,upload,0.0088710845684758,Eritrea Telecommunication Service corporation (EriTel),Massawa,-1.0
2024-04-26,upload,1.2245018962206466,,Actonville,59.409933333333335
2021-05-26,upload,0.4423148815929074,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tissa,47.91566666666667
2021-08-25,upload,1.6784513893062567,Liquid Telecommunications South Africa (Pty) Ltd,Centurion,23.953249999999997
2020-05-31,upload,0.8022331172536483,MEDITELECOM,Inezgane,-1.0
2022-02-09,upload,38.97664538542725,,Oudtshoorn,8.324874999999999
2023-02-23,upload,7.637212606159958,Optimum Telecom Algeria,Skikda,27.945333333333338
2020-02-25,upload,0.4304665491798712,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Zaouia Ait Ishak,-1.0
2021-06-05,upload,9.757198347343351,American University of Nigeria - AUN (formerly AAUN),Yola,32.69
2023-10-13,upload,18.149228504007993,Vodacom,Ballitoville,18.400428571428577
2023-10-13,upload,1.3295761308812133,Orange Madagascar,Antsirabe,153.5636
2021-12-25,upload,5.246813684340939,Clear Access (Pty) Ltd,Durban,0.593
2023-10-05,upload,21.893195369168737,Vodacom,Stellenbosch,4.249
2020-06-21,upload,0.5738440142962878,Telkom SA Ltd.,Vereeniging,-1.0
2021-07-09,upload,19.58075682361938,Level 7 Wireless (Pty) Ltd,Johannesburg,9.1576
2023-12-03,upload,3.3675406307214653,Canal + Telecom SAS,Saint-Leu,196.6765
2022-10-03,upload,2.1705790109428844,CAMTEL,,95.99765
2020-08-22,upload,0.5272743204168107,BitCo,Durban,57.098230769230774
2024-02-24,upload,5.261727967904225,The Egyptian Company for Mobile Services (Mobinil),Aga,81.771
2022-12-19,upload,8.675705440632438,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Tangier,59.539742187499975
2024-02-07,upload,66.3392026725222,Zscaler Switzerland GmbH,Cape Town,2.144524475524474
2020-12-28,upload,3.02062335299465,Telkom SA Ltd.,Rustenburg,24.56443617021276
2020-07-17,upload,2.4617913146119283,Ultimate Linux Solutions CC,Pretoria,-1.0
2021-03-31,upload,1.1220268207669049,SKYLOGIC S.P.A.,Johannesburg,182.64635714285717
2021-08-24,upload,2.9554653158102773,Cybersmart,Bellville,5.647
2020-05-22,upload,2.2122692987654107,Africell Uganda Limited,Kampala,-1.0
2023-12-31,upload,23.661074872444697,DIRECTEL COMMUNICATIONS (PTY) LTD,Pretoria,11.446
2023-10-06,upload,1.268844445007686,TE-AS,Tanta,73.71878181818182
2021-06-12,upload,15.515271935424,,Groblersdal,15.581636363636363
2020-06-11,upload,22.632742148845868,Afrihost (Pty) Ltd,Eden Glen,-1.0
2021-03-07,upload,0.8520246715681894,Green Flash Trading,,58.23118181818182
2020-03-02,upload,6.8517438654444165,Fusion Wireless (PTY) LTD t/a Sonic  Wireless Solutions,Cape Town,-1.0
2022-02-13,upload,0.3928919807863987,"Cloudflare, Inc.",Casablanca,24.296666666666663
2022-03-14,upload,0.1037260201426601,"Cloudflare, Inc.",Tunis,17.529
2021-06-01,upload,1.1614395392414556,TE-AS,Rosetta,-1.0
2021-01-15,upload,0.1101895357432605,SKYLOGIC S.P.A.,Kinshasa,-1.0
2021-10-05,upload,6.250440263934316,Cell C (Pty) Ltd,,49.784674588665425
2021-06-14,upload,7.389131899904223,Reflex Solutions,Benoni,49.286625
2021-11-25,upload,7.977751017171675,Hitec Sure cc,Johannesburg,21.109149999999993
2020-10-22,upload,0.5645685291176118,Telecom Algeria,Azazga,9.414
2023-05-15,upload,41.797014952095616,Cool Ideas Service Provider (Pty) Ltd,Plettenberg Bay,23.90123076923077
2021-09-20,upload,2.0540778696792534,Afrihost (Pty) Ltd,Wilderness,37.50833333333333
2020-03-17,upload,0.5344469905774066,BusyInternet Ghana Ltd,Accra,-1.0
2020-04-09,upload,3.2259540524721086,Mauritius Telecom Ltd,Pailles,-1.0
2021-01-27,upload,5.1609990552109135,Neology (Pty) Ltd,Kempton Park,29.0342
2021-09-13,upload,20.336720222760825,Cipherwave,Pietermaritzburg,18.062722222222224
2024-03-17,upload,10.154260585272493,MTN SA,Parkrand,10.8665
2020-04-14,upload,1.7668040224795605,TWK Communications,Hermanus,-1.0
2022-12-14,upload,22.14443810486338,Vox Telecom Ltd,Bloemfontein,12.354666666666668
2021-12-24,upload,47.374481670040936,Cool Ideas Service Provider (Pty) Ltd,Hyde Park,-1.0
2024-01-06,upload,23.22842555535256,Network & Computing Consultants (Pty) Ltd,Bloemfontein,7.632
2020-06-01,upload,1.6069393775887888,Vodafone Data,Tanta,38.240272727272725
2023-07-12,upload,3.5795689263446615,Izwi Bridge Communications (Pty) Ltd,Menlo Park,27.966500000000003
2024-07-17,upload,0.0754946630141808,GSL Networks Pty LTD,Cairo,54.829
2022-08-22,upload,6.548536543197032,Orange Tunisie,Tunis,24.112699999999997
